Years_x,Time,Temperature,Humidity,Ground radiation intensity,Radiation intensity in the upper atmosphere,Photovoltaic power generation,Years_y,Air density,Wind Speed,Power generation,wind speed,Wind speed
14-01-2019 23:00,00:00.0,-13.347,0.001,0,0,0,14-01-2019 23:00,1.346,8.117,110.109,3.156,4.314
15-07-2019 15:00,00:00.0,22.875,0.013,334.24,763.713,1383.76,14-01-2019 23:00,1.346,8.117,110.109,3.156,4.314
15-10-2019 15:00,00:00.0,3.076,0.003,127.378,302.55,677.859,14-01-2019 23:00,1.346,8.117,110.109,3.156,4.314
15-10-2019 16:00,00:00.0,1.7,0.003,32.301,88.761,346.608,14-04-2019 16:00,1.226,8.117,706.424,5.178,4.314
15-01-2019 00:00,00:00.0,-13.489,0.001,0,0,0,14-04-2019 16:00,1.226,8.117,706.424,5.178,4.314
14-04-2019 16:00,00:00.0,7.446,0.003,164.055,383.581,1066.136,14-04-2019 16:00,1.226,8.117,706.424,5.178,4.314
15-07-2019 16:00,00:00.0,22.132,0.014,216.551,565.403,962.278,14-04-2019 16:00,1.226,8.117,706.424,5.178,4.314
15-07-2019 17:00,00:00.0,21.288,0.014,110.578,353.021,639.721,15-10-2019 17:00,1.253,9.504,3363.815,5.178,4.314
15-10-2019 17:00,00:00.0,-0.079,0.003,0.068,0.287,0,15-10-2019 17:00,1.253,9.504,3363.815,5.178,4.314
15-01-2019 01:00,00:00.0,-13.671,0.001,0,0,0,15-10-2019 17:00,1.253,9.504,3363.815,5.178,4.314
14-04-2019 17:00,00:00.0,3.844,0.003,51.635,153.09,410.418,15-10-2019 17:00,1.253,9.504,3363.815,5.178,4.314
15-01-2019 02:00,00:00.0,-13.894,0.001,0,0,0,15-07-2019 18:00,1.154,9.504,838.349,5.178,5.472
14-04-2019 18:00,00:00.0,1.755,0.003,1.999,8.396,0,15-07-2019 18:00,1.154,9.504,838.349,5.178,5.472
15-10-2019 18:00,00:00.0,-0.459,0.003,0,0,0,15-07-2019 18:00,1.154,9.504,838.349,5.178,5.472
15-07-2019 18:00,00:00.0,19.832,0.014,31.479,141.894,177.935,15-07-2019 18:00,1.154,9.504,838.349,5.178,5.472
14-04-2019 19:00,00:00.0,0.837,0.003,0,0,0,15-01-2019 03:00,1.332,9.504,1055.336,5.908,5.472
15-01-2019 03:00,00:00.0,-14.168,0.001,0,0,0,15-01-2019 03:00,1.332,9.504,1055.336,5.908,5.472
15-10-2019 19:00,00:00.0,-1.365,0.003,0,0,0,15-01-2019 03:00,1.332,9.504,1055.336,5.908,5.472
15-07-2019 19:00,00:00.0,18.374,0.014,1.342,12.505,0,15-01-2019 03:00,1.332,9.504,1055.336,5.908,5.472
14-04-2019 20:00,00:00.0,-0.236,0.003,0,0,0,15-07-2019 20:00,1.157,9.504,1670.921,5.908,6.949
15-01-2019 04:00,00:00.0,-14.543,0.001,0,0,0,15-07-2019 20:00,1.157,9.504,1670.921,5.908,6.949
15-10-2019 20:00,00:00.0,-2.255,0.003,0,0,0,15-07-2019 20:00,1.157,9.504,1670.921,5.908,6.949
15-07-2019 20:00,00:00.0,18.116,0.013,0,0,0,15-07-2019 20:00,1.157,9.504,1670.921,5.908,6.949
15-07-2019 21:00,00:00.0,17.759,0.013,0,0,0,15-07-2019 21:00,1.156,9.504,1644.636,5.908,6.909
14-04-2019 21:00,00:00.0,-1.47,0.003,0,0,0,15-07-2019 21:00,1.156,9.504,1644.636,5.908,6.909
15-10-2019 21:00,00:00.0,-2.422,0.003,0,0,0,15-07-2019 21:00,1.156,9.504,1644.636,5.908,6.909
15-01-2019 05:00,00:00.0,-14.938,0.001,0,0,0,15-07-2019 21:00,1.156,9.504,1644.636,5.908,6.909
15-10-2019 22:00,00:00.0,-2.467,0.003,0,0,0,15-07-2019 22:00,1.153,9.504,1384.767,5.908,6.482
15-01-2019 06:00,00:00.0,-15.514,0.001,0.073,1.176,0,15-07-2019 22:00,1.153,9.504,1384.767,5.908,6.482
15-07-2019 22:00,00:00.0,17.394,0.013,0,0,0,15-07-2019 22:00,1.153,9.504,1384.767,5.908,6.482
14-04-2019 22:00,00:00.0,-2.201,0.003,0,0,0,15-07-2019 22:00,1.153,9.504,1384.767,5.908,6.482
14-04-2019 23:00,00:00.0,-2.662,0.003,0,0,0,15-07-2019 23:00,1.147,9.504,1164.584,5.908,6.104
15-01-2019 07:00,00:00.0,-16.364,0.001,18.115,77.869,231.493,15-07-2019 23:00,1.147,9.504,1164.584,5.908,6.104
15-10-2019 23:00,00:00.0,-2.598,0.003,0,0,0,15-07-2019 23:00,1.147,9.504,1164.584,5.908,6.104
15-07-2019 23:00,00:00.0,16.979,0.013,0,0,0,15-07-2019 23:00,1.147,9.504,1164.584,5.908,6.104
15-04-2019 00:00,00:00.0,-3.108,0.003,0,0,0,15-04-2019 00:00,1.206,9.504,744.194,5.265,6.104
16-07-2019 00:00,00:00.0,16.553,0.013,0,0,0,15-04-2019 00:00,1.206,9.504,744.194,5.265,6.104
16-10-2019 00:00,00:00.0,-2.879,0.003,0,0,0,15-04-2019 00:00,1.206,9.504,744.194,5.265,6.104
15-01-2019 08:00,00:00.0,-16.597,0.001,99.523,246.694,1225.732,15-04-2019 00:00,1.206,9.504,744.194,5.265,6.104
15-01-2019 09:00,00:00.0,-16.448,0.001,192.298,384.834,2484.406,15-01-2019 09:00,1.335,9.504,2606.869,8.321,6.104
16-07-2019 01:00,00:00.0,16.256,0.013,0,0,0,15-01-2019 09:00,1.335,9.504,2606.869,8.321,6.104
15-04-2019 01:00,00:00.0,-3.107,0.003,0,0,0,15-01-2019 09:00,1.335,9.504,2606.869,8.321,6.104
16-10-2019 01:00,00:00.0,-3.174,0.003,0,0,0,15-01-2019 09:00,1.335,9.504,2606.869,8.321,6.104
15-04-2019 02:00,00:00.0,-2.538,0.003,0,0,0,15-04-2019 02:00,1.187,9.504,1775.223,7.11,6.104
15-01-2019 10:00,00:00.0,-16.08,0.001,263.143,471,3716.517,15-04-2019 02:00,1.187,9.504,1775.223,7.11,6.104
16-07-2019 02:00,00:00.0,16.032,0.012,0,0,0,15-04-2019 02:00,1.187,9.504,1775.223,7.11,6.104
16-10-2019 02:00,00:00.0,-3.191,0.003,0,0,0,15-04-2019 02:00,1.187,9.504,1775.223,7.11,6.104
16-10-2019 03:00,00:00.0,-3.194,0.003,0,0,0,15-01-2019 11:00,1.338,9.504,3006.126,8.926,6.104
16-07-2019 03:00,00:00.0,15.869,0.012,1.894,9.238,0,15-01-2019 11:00,1.338,9.504,3006.126,8.926,6.104
15-01-2019 11:00,00:00.0,-15.688,0.001,291.227,499.318,3805.482,15-01-2019 11:00,1.338,9.504,3006.126,8.926,6.104
15-04-2019 03:00,00:00.0,-1.473,0.003,0,0,0,15-01-2019 11:00,1.338,9.504,3006.126,8.926,6.104
15-04-2019 04:00,00:00.0,-1.223,0.003,2.751,9.359,0,15-04-2019 04:00,1.174,9.504,2721.707,8.5,6.104
16-07-2019 04:00,00:00.0,16.561,0.012,44.237,152.064,107.327,15-04-2019 04:00,1.174,9.504,2721.707,8.5,6.104
15-01-2019 12:00,00:00.0,-15.544,0.001,275.364,467.888,3698.592,15-04-2019 04:00,1.174,9.504,2721.707,8.5,6.104
16-10-2019 04:00,00:00.0,-3.507,0.003,0,0,0,15-04-2019 04:00,1.174,9.504,2721.707,8.5,6.104
16-07-2019 05:00,00:00.0,17.253,0.013,134.923,364.308,220.08,16-07-2019 05:00,1.131,9.504,311.138,8.5,4.06
15-01-2019 13:00,00:00.0,-15.721,0.001,217.415,378.812,3369.656,16-07-2019 05:00,1.131,9.504,311.138,8.5,4.06
15-04-2019 05:00,00:00.0,0.197,0.003,75.083,169.013,297.399,16-07-2019 05:00,1.131,9.504,311.138,8.5,4.06
16-10-2019 05:00,00:00.0,-3.48,0.003,0.322,1.373,0,16-07-2019 05:00,1.131,9.504,311.138,8.5,4.06
16-10-2019 06:00,00:00.0,-2.928,0.003,43.39,98.542,702.278,16-10-2019 06:00,1.218,2.953,81.048,8.5,4.06
16-07-2019 06:00,00:00.0,18.081,0.013,248.194,576.198,419.133,16-10-2019 06:00,1.218,2.953,81.048,8.5,4.06
15-04-2019 06:00,00:00.0,3.098,0.003,225.711,400.082,2215.039,16-10-2019 06:00,1.218,2.953,81.048,8.5,4.06
15-01-2019 14:00,00:00.0,-16.338,0.001,125.912,238.198,2550.161,16-10-2019 06:00,1.218,2.953,81.048,8.5,4.06
15-04-2019 07:00,00:00.0,6.128,0.003,395.161,614.972,3496.299,15-04-2019 07:00,1.166,2.953,1894.704,7.288,4.06
16-10-2019 07:00,00:00.0,-0.336,0.003,189.899,310.002,2400.61,15-04-2019 07:00,1.166,2.953,1894.704,7.288,4.06
16-07-2019 07:00,00:00.0,19.309,0.014,365.6,773.247,838.187,15-04-2019 07:00,1.166,2.953,1894.704,7.288,4.06
15-01-2019 15:00,00:00.0,-18.201,0.001,28.381,63.981,819.865,15-04-2019 07:00,1.166,2.953,1894.704,7.288,4.06
15-04-2019 08:00,00:00.0,8.517,0.003,554.235,799.025,3927.316,16-07-2019 08:00,1.131,2.953,389.019,7.288,4.322
15-01-2019 16:00,00:00.0,-20.48,0.001,0.029,0.11,0,16-07-2019 08:00,1.131,2.953,389.019,7.288,4.322
16-10-2019 08:00,00:00.0,2.805,0.003,344.004,496.353,3372.174,16-07-2019 08:00,1.131,2.953,389.019,7.288,4.322
16-07-2019 08:00,00:00.0,20.721,0.014,476.63,941.988,1482.129,16-07-2019 08:00,1.131,2.953,389.019,7.288,4.322
16-07-2019 09:00,00:00.0,22.161,0.014,567.957,1070.94,2269.521,15-04-2019 09:00,1.17,2.953,3807.916,10.331,4.322
16-10-2019 09:00,00:00.0,4.891,0.003,466.701,638.668,3721.645,15-04-2019 09:00,1.17,2.953,3807.916,10.331,4.322
15-01-2019 17:00,00:00.0,-21.378,0.001,0,0,0,15-04-2019 09:00,1.17,2.953,3807.916,10.331,4.322
15-04-2019 09:00,00:00.0,10.474,0.003,682.443,939.705,4100.977,15-04-2019 09:00,1.17,2.953,3807.916,10.331,4.322
15-04-2019 10:00,00:00.0,12.089,0.003,759.065,1027.451,4122.616,16-07-2019 10:00,1.135,2.953,1053.974,10.331,5.905
15-01-2019 18:00,00:00.0,-21.899,0.001,0,0,0,16-07-2019 10:00,1.135,2.953,1053.974,10.331,5.905
16-07-2019 10:00,00:00.0,23.759,0.014,621.6,1151.288,3219.563,16-07-2019 10:00,1.135,2.953,1053.974,10.331,5.905
16-10-2019 10:00,00:00.0,6.006,0.003,541.922,727.276,3897.979,16-07-2019 10:00,1.135,2.953,1053.974,10.331,5.905
15-04-2019 11:00,00:00.0,13.37,0.003,779.342,1056.277,4075.874,15-01-2019 19:00,1.345,2.953,1763.903,7.091,5.905
16-10-2019 11:00,00:00.0,6.722,0.003,564.48,756.088,3966.563,15-01-2019 19:00,1.345,2.953,1763.903,7.091,5.905
16-07-2019 11:00,00:00.0,24.782,0.013,611.086,1177.553,3166.515,15-01-2019 19:00,1.345,2.953,1763.903,7.091,5.905
15-01-2019 19:00,00:00.0,-22.095,0.001,0,0,0,15-01-2019 19:00,1.345,2.953,1763.903,7.091,5.905
16-07-2019 12:00,00:00.0,25.127,0.013,569.956,1147.931,2962.934,15-01-2019 20:00,1.346,2.953,1788.322,7.127,5.905
15-01-2019 20:00,00:00.0,-21.801,0.001,0,0,0,15-01-2019 20:00,1.346,2.953,1788.322,7.127,5.905
15-04-2019 12:00,00:00.0,14.308,0.003,751.193,1024.291,4041.506,15-01-2019 20:00,1.346,2.953,1788.322,7.127,5.905
16-10-2019 12:00,00:00.0,7.034,0.003,534.241,723.142,3966.877,15-01-2019 20:00,1.346,2.953,1788.322,7.127,5.905
15-01-2019 21:00,00:00.0,-21.235,0.001,0,0,0,16-10-2019 13:00,1.234,6.399,1330.036,7.127,5.905
16-07-2019 13:00,00:00.0,24.992,0.014,495.484,1064.427,2341.835,16-10-2019 13:00,1.234,6.399,1330.036,7.127,5.905
15-04-2019 13:00,00:00.0,14.874,0.003,671.582,933.722,3923.852,16-10-2019 13:00,1.234,6.399,1330.036,7.127,5.905
16-10-2019 13:00,00:00.0,6.897,0.003,448.676,630.646,3746.753,16-10-2019 13:00,1.234,6.399,1330.036,7.127,5.905
15-01-2019 22:00,00:00.0,-20.78,0.001,0,0,0,15-01-2019 22:00,1.347,6.399,1806.128,7.147,5.905
16-07-2019 14:00,00:00.0,24.813,0.014,409.721,932.716,2153.41,15-01-2019 22:00,1.347,6.399,1806.128,7.147,5.905
15-04-2019 14:00,00:00.0,14.976,0.003,547.336,790.694,3667.575,15-01-2019 22:00,1.347,6.399,1806.128,7.147,5.905
16-10-2019 14:00,00:00.0,5.921,0.004,319.601,484.892,2183.325,15-01-2019 22:00,1.347,6.399,1806.128,7.147,5.905
15-04-2019 15:00,00:00.0,14.604,0.004,393.348,605.007,3234.849,15-04-2019 15:00,1.198,6.399,2148.729,7.654,5.905
16-10-2019 15:00,00:00.0,3.447,0.004,170.734,295.811,796.491,15-04-2019 15:00,1.198,6.399,2148.729,7.654,5.905
16-07-2019 15:00,00:00.0,24.277,0.014,306.809,761.767,1543.238,15-04-2019 15:00,1.198,6.399,2148.729,7.654,5.905
15-01-2019 23:00,00:00.0,-20.484,0.001,0,0,0,15-04-2019 15:00,1.198,6.399,2148.729,7.654,5.905
16-07-2019 16:00,00:00.0,23.531,0.014,205.088,563.213,976.155,16-01-2019 00:00,1.345,6.399,1524.695,6.713,5.905
16-10-2019 16:00,00:00.0,0.947,0.004,37.306,83.211,188.431,16-01-2019 00:00,1.345,6.399,1524.695,6.713,5.905
15-04-2019 16:00,00:00.0,12.88,0.004,224.499,389.343,2438.705,16-01-2019 00:00,1.345,6.399,1524.695,6.713,5.905
16-01-2019 00:00,00:00.0,-20.689,0.001,0,0,0,16-01-2019 00:00,1.345,6.399,1524.695,6.713,5.905
16-10-2019 17:00,00:00.0,0.442,0.004,0.043,0.176,0,16-07-2019 17:00,1.151,6.399,1203.775,6.713,6.178
15-04-2019 17:00,00:00.0,7.582,0.005,70.301,159.009,986.155,16-07-2019 17:00,1.151,6.399,1203.775,6.713,6.178
16-07-2019 17:00,00:00.0,22.358,0.014,111.616,350.587,415.715,16-07-2019 17:00,1.151,6.399,1203.775,6.713,6.178
16-01-2019 01:00,00:00.0,-20.842,0.001,0,0,0,16-07-2019 17:00,1.151,6.399,1203.775,6.713,6.178
16-01-2019 02:00,00:00.0,-20.773,0.001,0,0,0,16-07-2019 18:00,1.152,6.399,1491.61,6.713,6.663
15-04-2019 18:00,00:00.0,3.829,0.004,2.626,9.74,0,16-07-2019 18:00,1.152,6.399,1491.61,6.713,6.663
16-07-2019 18:00,00:00.0,20.81,0.014,35.962,139.325,60.925,16-07-2019 18:00,1.152,6.399,1491.61,6.713,6.663
16-10-2019 18:00,00:00.0,0.514,0.003,0,0,0,16-07-2019 18:00,1.152,6.399,1491.61,6.713,6.663
16-10-2019 19:00,00:00.0,0.378,0.003,0,0,0,16-01-2019 03:00,1.335,6.399,762.277,5.297,6.663
15-04-2019 19:00,00:00.0,2.965,0.004,0,0,0,16-01-2019 03:00,1.335,6.399,762.277,5.297,6.663
16-01-2019 03:00,00:00.0,-20.561,0.001,0,0,0,16-01-2019 03:00,1.335,6.399,762.277,5.297,6.663
16-07-2019 19:00,00:00.0,19.913,0.014,2.939,11.785,0,16-01-2019 03:00,1.335,6.399,762.277,5.297,6.663
16-10-2019 20:00,00:00.0,0.246,0.003,0,0,0,16-10-2019 20:00,1.249,1.109,0.079,5.297,6.663
16-07-2019 20:00,00:00.0,19.619,0.013,0,0,0,16-10-2019 20:00,1.249,1.109,0.079,5.297,6.663
15-04-2019 20:00,00:00.0,2.385,0.004,0,0,0,16-10-2019 20:00,1.249,1.109,0.079,5.297,6.663
16-01-2019 04:00,00:00.0,-20.339,0.001,0,0,0,16-10-2019 20:00,1.249,1.109,0.079,5.297,6.663
16-10-2019 21:00,00:00.0,-0.013,0.003,0,0,0,16-10-2019 21:00,1.251,1.964,7.062,5.297,6.663
16-07-2019 21:00,00:00.0,19.271,0.013,0,0,0,16-10-2019 21:00,1.251,1.964,7.062,5.297,6.663
15-04-2019 21:00,00:00.0,1.831,0.004,0,0,0,16-10-2019 21:00,1.251,1.964,7.062,5.297,6.663
16-01-2019 05:00,00:00.0,-20.114,0.001,0,0,0,16-10-2019 21:00,1.251,1.964,7.062,5.297,6.663
16-10-2019 22:00,00:00.0,-0.473,0.003,0,0,0,15-04-2019 22:00,1.206,1.964,4118.057,11.063,6.663
16-07-2019 22:00,00:00.0,18.944,0.013,0,0,0,15-04-2019 22:00,1.206,1.964,4118.057,11.063,6.663
16-01-2019 06:00,00:00.0,-19.781,0.001,0.253,1.365,0,15-04-2019 22:00,1.206,1.964,4118.057,11.063,6.663
15-04-2019 22:00,00:00.0,1.501,0.004,0,0,0,15-04-2019 22:00,1.206,1.964,4118.057,11.063,6.663
16-10-2019 23:00,00:00.0,-0.89,0.003,0,0,0,16-07-2019 23:00,1.147,1.964,1550.805,11.063,6.752
16-01-2019 07:00,00:00.0,-19.283,0.001,20.133,80.637,49.584,16-07-2019 23:00,1.147,1.964,1550.805,11.063,6.752
16-07-2019 23:00,00:00.0,18.823,0.013,0,0,0,16-07-2019 23:00,1.147,1.964,1550.805,11.063,6.752
15-04-2019 23:00,00:00.0,0.974,0.004,0,0,0,16-07-2019 23:00,1.147,1.964,1550.805,11.063,6.752
16-01-2019 08:00,00:00.0,-18.341,0.001,90.104,250.479,169.301,16-04-2019 00:00,1.182,1.964,3751.626,10.225,6.752
16-04-2019 00:00,00:00.0,0.475,0.004,0,0,0,16-04-2019 00:00,1.182,1.964,3751.626,10.225,6.752
17-10-2019 00:00,00:00.0,-1.181,0.003,0,0,0,16-04-2019 00:00,1.182,1.964,3751.626,10.225,6.752
17-07-2019 00:00,00:00.0,18.679,0.013,0,0,0,16-04-2019 00:00,1.182,1.964,3751.626,10.225,6.752
17-10-2019 01:00,00:00.0,-1.331,0.003,0,0,0,17-10-2019 01:00,1.234,3.992,292.226,10.225,6.752
16-04-2019 01:00,00:00.0,0.134,0.004,0,0,0,17-10-2019 01:00,1.234,3.992,292.226,10.225,6.752
17-07-2019 01:00,00:00.0,18.256,0.013,0,0,0,17-10-2019 01:00,1.234,3.992,292.226,10.225,6.752
16-01-2019 09:00,00:00.0,-17.671,0.001,172.379,388.775,273.141,17-10-2019 01:00,1.234,3.992,292.226,10.225,6.752
16-04-2019 02:00,00:00.0,-0.175,0.004,0,0,0,16-01-2019 10:00,1.352,3.992,837.177,5.466,6.752
17-07-2019 02:00,00:00.0,18.183,0.012,0,0,0,16-01-2019 10:00,1.352,3.992,837.177,5.466,6.752
17-10-2019 02:00,00:00.0,-1.431,0.003,0,0,0,16-01-2019 10:00,1.352,3.992,837.177,5.466,6.752
16-01-2019 10:00,00:00.0,-17.231,0.001,228.988,475.041,462.435,16-01-2019 10:00,1.352,3.992,837.177,5.466,6.752
16-04-2019 03:00,00:00.0,0.025,0.004,0,0,0,17-10-2019 03:00,1.217,2.931,76.972,5.466,6.752
17-07-2019 03:00,00:00.0,17.926,0.012,1.441,8.511,0,17-10-2019 03:00,1.217,2.931,76.972,5.466,6.752
16-01-2019 11:00,00:00.0,-17.013,0.001,239.344,503.401,596.311,17-10-2019 03:00,1.217,2.931,76.972,5.466,6.752
17-10-2019 03:00,00:00.0,-1.392,0.003,0,0,0,17-10-2019 03:00,1.217,2.931,76.972,5.466,6.752
16-04-2019 04:00,00:00.0,0.951,0.004,3.383,10.852,8.465,16-04-2019 04:00,1.156,2.931,3634.552,9.996,6.752
16-01-2019 12:00,00:00.0,-16.961,0.001,217.659,471.928,500.188,16-04-2019 04:00,1.156,2.931,3634.552,9.996,6.752
17-10-2019 04:00,00:00.0,-1.285,0.003,0,0,0,16-04-2019 04:00,1.156,2.931,3634.552,9.996,6.752
17-07-2019 04:00,00:00.0,18.205,0.012,37.452,149.36,35.054,16-04-2019 04:00,1.156,2.931,3634.552,9.996,6.752
17-10-2019 05:00,00:00.0,-1.111,0.003,0.28,1.056,0,16-01-2019 13:00,1.365,2.931,2323.67,7.914,6.752
16-01-2019 13:00,00:00.0,-17.154,0.001,162.679,382.768,307.872,16-01-2019 13:00,1.365,2.931,2323.67,7.914,6.752
17-07-2019 05:00,00:00.0,18.855,0.013,117.566,361.831,168.278,16-01-2019 13:00,1.365,2.931,2323.67,7.914,6.752
16-04-2019 05:00,00:00.0,4.036,0.004,76.511,175.06,583.043,16-01-2019 13:00,1.365,2.931,2323.67,7.914,6.752
16-04-2019 06:00,00:00.0,5.73,0.004,229.052,405.789,1488.666,16-01-2019 14:00,1.369,2.931,2735.169,8.511,6.752
17-10-2019 06:00,00:00.0,-0.181,0.003,44.506,93.043,796.628,16-01-2019 14:00,1.369,2.931,2735.169,8.511,6.752
16-01-2019 14:00,00:00.0,-17.536,0.001,89.696,242.003,141.048,16-01-2019 14:00,1.369,2.931,2735.169,8.511,6.752
17-07-2019 06:00,00:00.0,19.784,0.013,220.274,573.977,530.565,16-01-2019 14:00,1.369,2.931,2735.169,8.511,6.752
17-07-2019 07:00,00:00.0,20.617,0.013,337.621,771.247,1109.8,16-04-2019 07:00,1.154,2.931,2961.825,8.862,6.752
16-04-2019 07:00,00:00.0,7.712,0.004,396.799,620.341,2082.154,16-04-2019 07:00,1.154,2.931,2961.825,8.862,6.752
17-10-2019 07:00,00:00.0,2.661,0.004,189.996,303.267,2347.397,16-04-2019 07:00,1.154,2.931,2961.825,8.862,6.752
16-01-2019 15:00,00:00.0,-18.09,0.001,20.963,66.797,12.957,16-04-2019 07:00,1.154,2.931,2961.825,8.862,6.752
17-07-2019 08:00,00:00.0,21.512,0.014,443.628,940.189,2393.071,17-07-2019 08:00,1.129,2.931,747.741,8.862,5.272
16-01-2019 16:00,00:00.0,-18.746,0.001,0.039,0.146,0,17-07-2019 08:00,1.129,2.931,747.741,8.862,5.272
16-04-2019 08:00,00:00.0,10.441,0.004,546.335,804.084,3561.764,17-07-2019 08:00,1.129,2.931,747.741,8.862,5.272
17-10-2019 08:00,00:00.0,5.265,0.004,342.105,489.533,3185.333,17-07-2019 08:00,1.129,2.931,747.741,8.862,5.272
16-04-2019 09:00,00:00.0,13.251,0.004,665.986,944.53,4014.187,17-10-2019 09:00,1.216,1.114,0.084,8.862,5.272
17-07-2019 09:00,00:00.0,22.39,0.014,536.418,1069.301,3211.513,17-10-2019 09:00,1.216,1.114,0.084,8.862,5.272
16-01-2019 17:00,00:00.0,-19.15,0.001,0,0,0,17-10-2019 09:00,1.216,1.114,0.084,8.862,5.272
17-10-2019 09:00,00:00.0,8.092,0.004,464.217,631.813,3551.918,17-10-2019 09:00,1.216,1.114,0.084,8.862,5.272
17-07-2019 10:00,00:00.0,23.404,0.014,599.82,1149.753,3583.251,17-10-2019 10:00,1.219,1.135,0.1,8.862,5.272
16-01-2019 18:00,00:00.0,-19.56,0.001,0,0,0,17-10-2019 10:00,1.219,1.135,0.1,8.862,5.272
17-10-2019 10:00,00:00.0,9.741,0.004,542.054,720.368,3731.708,17-10-2019 10:00,1.219,1.135,0.1,8.862,5.272
16-04-2019 10:00,00:00.0,15.8,0.004,735.856,1032.113,4040.681,17-10-2019 10:00,1.219,1.135,0.1,8.862,5.272
17-10-2019 11:00,00:00.0,10.756,0.004,566.505,749.175,3813.661,17-10-2019 11:00,1.222,1.17,0.13,8.862,5.272
16-01-2019 19:00,00:00.0,-20.373,0,0,0,0,17-10-2019 11:00,1.222,1.17,0.13,8.862,5.272
17-07-2019 11:00,00:00.0,24.164,0.014,622.643,1176.032,3657.503,17-10-2019 11:00,1.222,1.17,0.13,8.862,5.272
16-04-2019 11:00,00:00.0,17.837,0.004,731.493,1060.916,3973.045,17-10-2019 11:00,1.222,1.17,0.13,8.862,5.272
16-04-2019 12:00,00:00.0,19.364,0.004,686.942,1029.004,3905.397,16-04-2019 12:00,1.189,1.17,4788.028,13.952,5.272
16-01-2019 20:00,00:00.0,-21.54,0,0,0,0,16-04-2019 12:00,1.189,1.17,4788.028,13.952,5.272
17-07-2019 12:00,00:00.0,24.48,0.014,608.971,1146.388,3591.66,16-04-2019 12:00,1.189,1.17,4788.028,13.952,5.272
17-10-2019 12:00,00:00.0,11.167,0.004,535.79,716.222,3818.979,16-04-2019 12:00,1.189,1.17,4788.028,13.952,5.272
16-04-2019 13:00,00:00.0,20.353,0.004,607.368,938.527,3747.49,16-01-2019 21:00,1.392,1.17,3957.398,10.668,5.272
16-01-2019 21:00,00:00.0,-22.87,0,0,0,0,16-01-2019 21:00,1.392,1.17,3957.398,10.668,5.272
17-10-2019 13:00,00:00.0,11.154,0.004,453.338,623.761,3712.297,16-01-2019 21:00,1.392,1.17,3957.398,10.668,5.272
17-07-2019 13:00,00:00.0,24.414,0.014,556.756,1062.777,3475.29,16-01-2019 21:00,1.392,1.17,3957.398,10.668,5.272
17-10-2019 14:00,00:00.0,10.238,0.004,327.514,478.09,3414.891,17-07-2019 14:00,1.141,1.17,1385.603,10.668,6.483
17-07-2019 14:00,00:00.0,23.99,0.014,464.16,930.904,3144.765,17-07-2019 14:00,1.141,1.17,1385.603,10.668,6.483
16-04-2019 14:00,00:00.0,20.533,0.004,500.234,795.732,3316.657,17-07-2019 14:00,1.141,1.17,1385.603,10.668,6.483
16-01-2019 22:00,00:00.0,-24.333,0,0,0,0,17-07-2019 14:00,1.141,1.17,1385.603,10.668,6.483
16-01-2019 23:00,00:00.0,-25.793,0,0,0,0,17-10-2019 15:00,1.233,1.239,0.199,10.668,6.483
16-04-2019 15:00,00:00.0,19.913,0.004,372.189,610.356,2694.677,17-10-2019 15:00,1.233,1.239,0.199,10.668,6.483
17-10-2019 15:00,00:00.0,8.915,0.005,175.177,289.092,2804.316,17-10-2019 15:00,1.233,1.239,0.199,10.668,6.483
17-07-2019 15:00,00:00.0,23.315,0.014,362.291,759.738,2670.775,17-10-2019 15:00,1.233,1.239,0.199,10.668,6.483
16-04-2019 16:00,00:00.0,18.204,0.004,216.44,395.039,1958.387,17-07-2019 16:00,1.145,1.239,810.667,10.668,5.413
17-10-2019 16:00,00:00.0,7.466,0.004,35.45,77.833,984.947,17-07-2019 16:00,1.145,1.239,810.667,10.668,5.413
17-07-2019 16:00,00:00.0,22.527,0.014,250.368,560.937,2187.946,17-07-2019 16:00,1.145,1.239,810.667,10.668,5.413
17-01-2019 00:00,00:00.0,-27.236,0,0,0,0,17-07-2019 16:00,1.145,1.239,810.667,10.668,5.413
17-01-2019 01:00,00:00.0,-28.004,0,0,0,0,16-04-2019 17:00,1.211,1.239,4272.508,11.496,5.413
17-07-2019 17:00,00:00.0,21.534,0.015,137.756,348.045,1396.27,16-04-2019 17:00,1.211,1.239,4272.508,11.496,5.413
17-10-2019 17:00,00:00.0,6.73,0.004,0.023,0.101,0,16-04-2019 17:00,1.211,1.239,4272.508,11.496,5.413
16-04-2019 17:00,00:00.0,14.167,0.004,71.816,164.912,718.298,16-04-2019 17:00,1.211,1.239,4272.508,11.496,5.413
17-01-2019 02:00,00:00.0,-28.557,0,0,0,0,17-10-2019 18:00,1.243,3.128,105.82,11.496,5.413
16-04-2019 18:00,00:00.0,9.297,0.004,3.811,11.208,0,17-10-2019 18:00,1.243,3.128,105.82,11.496,5.413
17-07-2019 18:00,00:00.0,20.052,0.015,44.533,136.671,383.877,17-10-2019 18:00,1.243,3.128,105.82,11.496,5.413
17-10-2019 18:00,00:00.0,6.134,0.004,0,0,0,17-10-2019 18:00,1.243,3.128,105.82,11.496,5.413
17-01-2019 03:00,00:00.0,-29.075,0,0,0,0,17-10-2019 19:00,1.245,3.857,256.721,11.496,5.413
